RW0199908	DISTRIBUTOR	WAL-MART PHCY WAREHOUSE #46	null	11121 ELLIOT PLACE	null	WILLIAMSPORT	MD	21795	WASHINGTON	BW5422528	CHAIN PHARMACY	WAL-MART PHARMACY 10-2144	null	970 TORRINGFORD ST	null	TORRINGTON	CT	6790	LITCHFIELD	S	9193	00406036101	HYDROCODONE	2.0	null	null	null	null	null	12282006	1.2108	200.0	612012009	HYDROCODO.BIT 10MG&AC USP TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	10.0
PM0018425	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	14500 E 39TH AVE	AURORA	CO	80011	ADAMS	BR2671659	RETAIL PHARMACY	REAM'S PALACE DRUG INC	null	601 MAIN STREET	null	CANON CITY	CO	81212	FREMONT	S	9193	00591034905	HYDROCODONE	1.0	null	null	null	null	null	03082006	1.5135	500.0	603009947	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	5.0
RW0286333	DISTRIBUTOR	CARDINAL HEALTH, INC.	null	10 KINGBROOK PARKWAY	null	SIMPSONVILLE	KY	40067	SHELBY	AC6814304	RETAIL PHARMACY	COOK PHARMACY #2	null	8154 MAIN STREET	P.O. BOX 160	CAMPBELLSBURG	KY	40011	HENRY	S	9193	00603388228	HYDROCODONE	1.0	null	null	null	null	null	05292006	0.136215	30.0	1131	HYDROCODONE BIT & ACETA 7.5MG/500MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Cardinal Health	7.5
PR0205559	DISTRIBUTOR	CVS TN DISTRIBUTION, LLC	null	10017 KINGSTON PIKE	null	KNOXVILLE	TN	37922	KNOX	BA9663306	CHAIN PHARMACY	ALABAMA CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 07215	4736 EASTERN VALLEY RD.	null	MCCALLA	AL	35111	JEFFERSON	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	07172006	1.5135	500.0	121782	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	CVS	5.0
RA0172394	DISTRIBUTOR	ALBERTSONS LLC. #8720	null	2500 INDUSTRIAL BLVD	null	PONCA CITY	OK	74601	KAY	AA3089249	CHAIN PHARMACY	ALBERTSONS LLC	SAVON PHARMACY # 4265	5710 BROADWAY BOULEVARD	null	GARLAND	TX	75043	DALLAS	S	9193	00591050301	HYDROCODONE	1.0	null	null	null	null	null	02232006	0.6054	100.0	9784	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Albertsons LLC	10.0
RC0271267	DISTRIBUTOR	CARDINAL HEALTH	null	500 JERRY STEELE LANE	null	MCDONOUGH	GA	30253	HENRY	AK2468040	CHAIN PHARMACY	KROGER DRUGSTORE #255	null	2301 COLLEGE STATION ROAD	null	ATHENS	GA	30605	CLARKE	S	9143	00406052301	OXYCODONE	1.0	null	null	054087515	null	0000	02082006	0.8965	100.0	602019591	OXYCODONE HCL/ACETAMINOPHEN 10MG/325	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
RA0290938	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	19220 64TH AVENUE SOUTH	null	KENT	WA	98032	KING	BK4571205	RETAIL PHARMACY	KITSAP PHARMACY AT THE	null	CENTRAL MARKET	20148 10TH AVE NE	POULSBO	WA	98370	KITSAP	S	9193	00591085301	HYDROCODONE	1.0	null	null	null	null	null	10282006	0.6054	100.0	70271	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	10.0
RA0289050	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	1851 CALIFORNIA AVE	null	CORONA	CA	92881	RIVERSIDE	BL6562931	CHAIN PHARMACY	LONGS DRUGS STORE #501	null	110 E. STETSON AVENUE	null	HEMET	CA	92543	RIVERSIDE	S	9193	00591034905	HYDROCODONE	3.0	null	null	null	null	null	08262006	4.5405	1500.0	11723	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	5.0
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BT4915914	CHAIN PHARMACY	TARGET STORES A DIV.OF TARGET CORP.	TARGET STORE T-1022	ATTN: PHARMACY	3040 SOUTH EVANS STREET	GREENVILLE	NC	27834	PITT	S	9193	00591034905	HYDROCODONE	1.0	null	null	null	null	null	11032006	1.5135	500.0	611024459	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	5.0
PM0037401	DISTRIBUTOR	MC QUEARY BROTHERS	null	4727 E. KEARNEY	PO BOX 5955	SPRINGFIELD	MO	65801	GREENE	BH3730505	RETAIL PHARMACY	HEALTH MART PHARMACY	null	2020 MAIN STREET	null	PARSONS	KS	67357	LABETTE	S	9143	60951071270	OXYCODONE	3.0	null	null	060184002	null	null	05172006	2.6895	300.0	11262	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Mc Queary Brothers	10.0
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BW5414216	CHAIN PHARMACY	WAL-MART PHARMACY 10-1678	null	2863 HERITAGE DR	null	DELAFIELD	WI	53018	WAUKESHA	S	9143	00406055201	OXYCODONE	2.0	null	null	062879868	null	null	08212006	0.8965	200.0	608150281	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Wal-Mart	5.0
RA0316958	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORPORATION	null	501 PATRIOT PARKWAY	null	ROANOKE	TX	76262	DENTON	BB4560428	CHAIN PHARMACY	BROOKSHIRE PHARMACY #037	null	9250 MANSFIELD ROAD	null	SHREVEPORT	LA	71118	CADDO	S	9143	00591350201	OXYCODONE	2.0	null	null	065827333	null	null	12052006	3.5860000000000003	200.0	81787	OXYCODONE HYDROCHLORIDE CR 20MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Purdue Pharma LP	AmerisourceBergen Drug	20.0
RC0315108	DISTRIBUTOR	CVS PHARMACY, INC.	null	225 HARPERS LANDING BLVD	null	CONROE	TX	77385	MONTGOMERY	BE5355020	CHAIN PHARMACY	CVS PHARMACY, INC.	DBA: CVS/PHARMACY  # 07499	685 HWY 96 SOUTH	null	SILSBEE	TX	77656	HARDIN	S	9193	00406036105	HYDROCODONE	4.0	null	null	null	null	null	07262006	12.107999999999999	2000.0	24919	HYDROCODO.BIT 10MG&AC USP TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	CVS	10.0
PM0003094	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	2700 NORTH AMERICA DRIVE	WEST SENECA	NY	14224	ERIE	BF5278836	CHAIN PHARMACY	RITE AID PHARMACY #10833	null	202 WEST UTICA STREET	null	BUFFALO	NY	14222	ERIE	S	9143	00406055201	OXYCODONE	1.0	null	null	056545246	null	null	05192006	0.44825	100.0	605008858	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5.0
RC0182080	DISTRIBUTOR	CARDINAL HEALTH	null	2045 INTERSTATE DRIVE	null	LAKELAND	FL	33805	POLK	BC5275448	CHAIN PHARMACY	HOLIDAY CVS, L.L.C.	DBA: CVS/PHARMACY  # 04228	5070 AIRPORT RD N	null	NAPLES	FL	34105	COLLIER	S	9143	00591093201	OXYCODONE	4.0	null	null	054611926	null	0000	08092006	3.5860000000000003	400.0	608023977	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PR0205559	DISTRIBUTOR	CVS TN DISTRIBUTION, LLC	null	10017 KINGSTON PIKE	null	KNOXVILLE	TN	37922	KNOX	BS3811420	CHAIN PHARMACY	VIRGINIA CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 01992	9201 MIDLOTHIAN TURNPIKE	null	RICHMOND	VA	23235	CHESTERFIELD	S	9193	00603388721	HYDROCODONE	2.0	null	null	null	null	null	07262006	1.2108	200.0	15204	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	CVS	10.0
RA0129937	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	100 FRIARS BLVD	null	THOROFARE	NJ	8086	GLOUCESTER	BG7842582	RETAIL PHARMACY	GALENA PHARMACY	null	104 WEST CROSS STREET	null	GALENA	MD	21635	KENT	S	9143	00406058201	OXYCODONE	1.0	null	null	062859075	null	null	11152006	0.672375	100.0	13199	OXYCODONE AND ACETA 7.5MG / 500MG TA	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	AmerisourceBergen Drug	7.5
RW0231908	DISTRIBUTOR	CARDINAL HEALTH	null	2353 PROSPECT DR	null	AURORA	IL	60502	DUPAGE	BK8616940	CHAIN PHARMACY	KMART PHARMACY #4203	null	7425 E WASHINGTON ST	null	INDIANAPOLIS	IN	46219	MARION	S	9193	00406036005	HYDROCODONE	1.0	null	null	null	null	0000	05052006	2.27025	500.0	605014682	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	7.5
PR0040357	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO	2975 EVERGREEN DR	DULUTH	GA	30096	GWINNETT	BP6482549	RETAIL PHARMACY	PHARMACY CONSULTANTS, INC.	DBA: OMNICARE OF SPARTANBURG	111 CORPORATE DRIVE	SUITE L	SPARTANBURG	SC	29303	SPARTANBURG	S	9143	58177031504	OXYCODONE	12.0	null	null	056194488	null	null	01182006	5.3784	1200.0	601046496	OXYCOD.HCL IR TABS;5MG/TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	McKesson Corporation	5.0
RA0326276	DISTRIBUTOR	AMERISOURCEBERGEN DRUG	null	11200 NORTH CONGRESS AVENUE	null	KANSAS CITY	MO	64153	PLATTE	AB1489500	RETAIL PHARMACY	BERT'S PRESCRIPTION PHARMACY	null	1021 W 14TH	null	HASTINGS	NE	68901	ADAMS	S	9143	00093003101	OXYCODONE	1.0	null	null	054079096	null	null	05172006	1.7930000000000001	100.0	913	OXYCODONE HYDROCHLORIDE EXTENDED-REL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	AmerisourceBergen Drug	20.0
PM0021535	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	3775 SEAPORT BLVD	WEST SACRAMENTO	CA	95691	YOLO	BG2912271	RETAIL PHARMACY	GREEN'S FORTUNA PHARMACY	null	1058 MAIN ST	null	FORTUNA	CA	95540	HUMBOLDT	S	9143	60951060285	OXYCODONE	2.0	null	null	06X000525	null	null	08232006	4.482	1000.0	608036954	ENDOCET OXYCODO HCL5MG&AC TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	5.0
RA0172394	DISTRIBUTOR	ALBERTSONS LLC. #8720	null	2500 INDUSTRIAL BLVD	null	PONCA CITY	OK	74601	KAY	BA7561067	CHAIN PHARMACY	ALBERTSON'S LLC	null	DBA SAVON # 7006	1000 EL CERRITO PLAZA	EL CERRITO	CA	94530	CONTRA COSTA	S	9193	00406036501	HYDROCODONE	1.0	null	null	null	null	null	08162006	0.3027	100.0	9505	HYDROCODONE BIT/ACETA 5MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Albertsons LLC	5.0
PT0027296	DISTRIBUTOR	HD SMITH TEXAS DIVISION	null	1101 W VICKERY BLVD	null	FORT WORTH	TX	76104	TARRANT	BM7404685	RETAIL PHARMACY	ALVIN MEDICINE MAN, LP	null	1212 SOUTH GORDON	null	ALVIN	TX	77511	BRAZORIA	S	9193	00591085305	HYDROCODONE	2.0	null	null	null	null	null	10062006	6.053999999999999	1000.0	2025	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	H. D. Smith	10.0
RW0282145	DISTRIBUTOR	WAL-MART PHARMACY WHSE #45	null	2250 NORTH 8TH STREET	SUITE 102-A	ROGERS	AR	72756	BENTON	BW6372825	CHAIN PHARMACY	WAL-MART PHARMACY 10-2717	null	5901 HWY. 49 SOUTH	null	HATTIESBURG	MS	39401	FORREST	S	9143	59011010710	OXYCODONE	2.0	null	null	054645052	null	null	01242006	14.344000000000001	200.0	601128871	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Wal-Mart	80.0
RW0243903	DISTRIBUTOR	CARDINAL HEALTH	null	4 CARDINAL HEALTH CT.	null	GREENSBORO	NC	27407	GUILFORD	AR3063283	CHAIN PHARMACY	VIRGINIA CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 05729	3231 HALIFAX ROAD	null	SOUTH BOSTON	VA	24592	HALIFAX	S	9143	00093002401	OXYCODONE	4.0	null	null	063365709	null	0000	08282006	3.5860000000000003	400.0	608070700	OXYCODONE HYDROCHLORIDE EXTENDED REL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Teva Pharmaceuticals USA, Inc.	Teva	Cardinal Health	10.0
RW0165731	DISTRIBUTOR	WAL-MART PHARMACY WAREHOUSE	null	#28	801 COR-DA BOULEVARD	CRAWFORDSVILLE	IN	47933	MONTGOMERY	BW5495901	CHAIN PHARMACY	WAL-MART PHARMACY 10-1936	null	3763 I-75 BUSINESS SPUR	null	SAULT SAINTE MARIE	MI	49783	CHIPPEWA	S	9193	00093516101	HYDROCODONE	2.0	null	null	null	null	null	07312006	0.9081	200.0	607026257	HYDROCODONE BIT./IBUPROFEN;7.5MG & 2	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Teva Pharmaceuticals USA, Inc.	Teva	Wal-Mart	7.5
RA0223432	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	172 CAHABA VALLEY PKWY	null	PELHAM	AL	35124	SHELBY	BC8295962	RETAIL PHARMACY	SOUTH STREET PHARMACY	ATTN: M CLARK	PO BOX 1748	410 SOUTH STREET	CLEVELAND	MS	38732	BOLIVAR	S	9193	00591050301	HYDROCODONE	1.0	null	null	null	null	null	07262006	0.6054	100.0	15539	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	10.0
RM0258601	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG CO.	2798 NEW BUTLER RD	NEW CASTLE	PA	16101	LAWRENCE	BR3652167	CHAIN PHARMACY	RITE AID OF WEST VIRGINIA, INC	null	T/A RITE AID DISCNT PHCY #3515	100 COLLIERS WAY	WEIRTON	WV	26062	HANCOCK	S	9143	00591350301	OXYCODONE	5.0	null	null	062080118	null	null	10192006	17.93	500.0	610026717	OXYCODONE HCL 40MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	40.0
PW0186785	DISTRIBUTOR	WAL-MART PHARM WAREHOUSE #1	null	2252 NORTH 8TH STREET	null	ROGERS	AR	72756	BENTON	BW5568552	CHAIN PHARMACY	WAL-MART PHARMACY 10-0651	null	4145 N. DOWLEN RD	null	BEAUMONT	TX	77706	JEFFERSON	S	9193	00406036101	HYDROCODONE	1.0	null	null	null	null	null	03282006	0.6054	100.0	603022582	HYDROCODO.BIT 10MG&AC USP TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	10.0
RC0221236	DISTRIBUTOR	CARDINAL HEALTH	null	1240 GLUCKSTADT ROAD	null	MADISON	MS	39110	MADISON	BW5459587	CHAIN PHARMACY	WINN-DIXIE PHARMACY	DBA WINN-DIXIE PHARMACY #590	6300 GRELOT ROAD	null	MOBILE	AL	36609	MOBILE	S	9193	00406035805	HYDROCODONE	1.0	null	null	null	null	0000	09282006	2.27025	500.0	609025686	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	7.5
RW0204026	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREEN WAREHOUSE	2370 E MAIN STREET	WOODLAND	CA	95776	YOLO	BW1059991	CHAIN PHARMACY	WALGREEN ARIZONA DRUG CO.	DBA: WALGREENS # 01969	6006 N 67TH AVE	null	GLENDALE	AZ	85301	MARICOPA	S	9143	59011010010	OXYCODONE	2.0	null	null	056682557	null	0000	05192006	1.7930000000000001	200.0	24541	OXYCONTIN - 10MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Walgreen Co	10.0
RW0204026	DISTRIBUTOR	WALGREEN CO	null	DBA: WALGREEN WAREHOUSE	2370 E MAIN STREET	WOODLAND	CA	95776	YOLO	BW9528603	CHAIN PHARMACY	WALGREEN CO.	DBA: WALGREENS # 06706	7155 24TH STREET	null	SACRAMENTO	CA	95822	SACRAMENTO	S	9143	52152021402	OXYCODONE	1.0	null	null	062238166	null	0000	09272006	1.34475	100.0	129985	OXYCODONE HYDROCHLORIDE TABLETS USP	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Walgreen Co	15.0
RW0231908	DISTRIBUTOR	CARDINAL HEALTH	null	2353 PROSPECT DR	null	AURORA	IL	60502	DUPAGE	AM2445319	RETAIL PHARMACY	MCKAY FAMILY PHARMACY	null	305 E MORGAN ST P.O. BOX 553	null	SPENCER	IN	47460	OWEN	S	9193	00591038505	HYDROCODONE	1.0	null	null	null	null	0000	12092006	2.27025	500.0	612020746	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	7.5
PP0220828	DISTRIBUTOR	KROGER LIMITED PARTNERSHIP II	null	DBA PEYTON'S NORTHERN	1111 SOUTH ADAMS STREET	BLUFFTON	IN	46714	WELLS	BF3775888	CHAIN PHARMACY	FRED MEYER STORES	null	PHARMACY DEPARTMENT	7411 NE 117TH AVENUE	VANCOUVER	WA	98662	CLARK	S	9193	00603388721	HYDROCODONE	4.0	null	null	null	null	null	10212006	2.4216	400.0	9075	HYDROCODONE.BIT./ACET.,10MG & 325MG/	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kroger	10.0
RA0289000	DISTRIBUTOR	AMERISOURCEBERGEN DRUG CORP	null	9900 J.E.B. STUART PARKWAY	null	GLEN ALLEN	VA	23059	HENRICO	BL3281095	RETAIL PHARMACY	LAUREL FAMILY DRUG	null	P. O. BOX 69	204 SOUTH SHADY AVENUE	DAMASCUS	VA	24236	WASHINGTON	S	9193	00591038505	HYDROCODONE	1.0	null	null	null	null	null	04192006	2.27025	500.0	3372	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	AmerisourceBergen Drug	7.5
RO0153609	DISTRIBUTOR	CARDINAL HEALTH	null	71 MIL-ACRES DR	null	WHEELING	WV	26003	OHIO	BT6432758	RETAIL PHARMACY	THE MEDICINE SHOPPE	null	1234 WEST MAIN STREET	null	MONONGAHELA	PA	15063	WASHINGTON	S	9143	00054465029	OXYCODONE	1.0	null	null	054764978	null	0000	04122006	2.24125	500.0	604020898	ROXICET - OXYCODONE.HCL & ACETA 5MG/	OXYCODONE HYDROCHLORIDE	TAB	1.5	West-Ward Pharmaceuticals Corp.	West-Ward Pharmaceuticals Corp.	Cardinal Health	5.0
RA0313039	DISTRIBUTOR	ANOKA	null	1101 LUND BLVD.	null	ANOKA	MN	55303	ANOKA	AS1469128	RETAIL PHARMACY	THRIFTY WHITE PHARMACY #728	null	1105 S POKEGAMA AVENUE	null	GRAND RAPIDS	MN	55744	ITASCA	S	9193	00603388221	HYDROCODONE	2.0	null	null	null	null	null	08082006	0.9081	200.0	655	HYDROCODONE BIT & ACETA 7.5MG/500MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Anoka	7.5
RW0133479	DISTRIBUTOR	WAL-MART PHARMACY WAREHOUSE	null	4501 WAL-MART WAY	null	TIFTON	GA	31794	TIFT	BW5439410	CHAIN PHARMACY	WAL-MART PHARMACY 10-0639	null	150 ALTAMA CONNECTOR	null	BRUNSWICK	GA	31525	GLYNN	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	null	12282006	1.5135	500.0	612008551	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Wal-Mart	5.0
RW0269654	DISTRIBUTOR	CARDINAL HEALTH	null	1120 COMMERCE BLVD	null	SWEDESBORO	NJ	8085	GLOUCESTER	BM9469467	RETAIL PHARMACY	MONROE PARK PHARMACY	null	357 SPOTSWOOD ENGLISHTOWN ROAD	null	MONROE TOWNSHIP	NJ	8831	MIDDLESEX	S	9143	59011010710	OXYCODONE	2.0	null	null	061065198	null	0000	08042006	14.344000000000001	200.0	608015682	OXYCONTIN - 80MG OXYCODONE.HCL CONTR	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	80.0
RW0231908	DISTRIBUTOR	CARDINAL HEALTH	null	2353 PROSPECT DR	null	AURORA	IL	60502	DUPAGE	BK8713073	CHAIN PHARMACY	KMART STORES OF IL LLC 4464	null	1515 E RIVERSIDE BLVD	null	LOVES PARK	IL	61111	WINNEBAGO	S	9193	00406036701	HYDROCODONE	1.0	null	null	null	null	0000	08112006	0.6054	100.0	608024534	HYDROCODONE BIT/ACETA 10MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
RA0180733	DISTRIBUTOR	ANDA, INC	null	2915 WESTON ROAD	null	WESTON	FL	33331	BROWARD	AC4112215	RETAIL PHARMACY	CLINCH VALLEY PHARMACY INC	CLINCH VALLEY PHARMACY INC	160 MARTINGALE DR	P.O.BOX 548	TAZEWELL	VA	24651	TAZEWELL	S	9193	00406035805	HYDROCODONE	1.0	null	null	null	null	0000	10232006	2.27025	500.0	610008080	HYDROCODONE BIT/ACETA 7.5MG/500MG US	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Anda, Inc	7.5
PR0205559	DISTRIBUTOR	CVS TN DISTRIBUTION, LLC	null	10017 KINGSTON PIKE	null	KNOXVILLE	TN	37922	KNOX	AJ6168771	CHAIN PHARMACY	GEORGIA CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03760	887 BATTLEFIELD PARKWAY	null	FT OGLETHORPE	GA	30742	CATOOSA	S	9193	00406036501	HYDROCODONE	1.0	null	null	null	null	null	04022006	0.3027	100.0	40796	HYDROCODONE BIT/ACETA 5MG/325MG USP	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	CVS	5.0
PM0036334	DISTRIBUTOR	MCKESSON DRUG COMPANY	null	DBA MCKESSON DRUG CO.	3230 SPRUCE STREET	LITTLE CANADA	MN	55117	RAMSEY	AC9206512	RETAIL PHARMACY	CROSSTOWN DRUG	MIDWEST MEDICAL	8400 CORAL SEA ST NE	null	MOUNDS VIEW	MN	55112	RAMSEY	S	9143	60951070570	OXYCODONE	1.0	null	null	055627244	null	null	06132006	3.5860000000000003	100.0	606021356	OXYCOD.HCL ER TABS;40MG/TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	40.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BG7585132	RETAIL PHARMACY	GLEN COVE PHARM LLC	D/B/A GLEN COVE CHEMISTS	20 FOREST AVE	null	GLEN COVE	NY	11542	NASSAU	S	9143	63481062370	OXYCODONE	2.0	null	null	06X000024	null	null	02202006	0.8965	200.0	17487	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	5.0
RF0225311	DISTRIBUTOR	ECKERD CORPORATION	null	7245 HENRY CLAY BLVD	null	LIVERPOOL	NY	13088	ONONDAGA	AJ1679402	CHAIN PHARMACY	THRIFT DRUG, INC.	RITE AID #10914	1700 PINE HOLLOW ROAD.	null	MCKEES ROCKS	PA	15136	ALLEGHENY	S	9143	00591093201	OXYCODONE	2.0	null	null	050563685	null	null	01172006	1.7930000000000001	200.0	16751	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Eckerd Corporation	10.0
